"VMName","MetricId","TimestampUtc","SampleIntervalSeconds","RawValue","ConvertedValue","Unit","Disk instance","SegmentLevel","SegmentIntervalMinutes"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 2:55:20 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 2:55:40 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 2:56:00 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 2:56:20 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 2:56:40 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 2:57:00 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 2:57:20 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 2:57:40 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 2:58:00 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 2:58:20 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 2:58:40 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 2:59:00 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 2:59:20 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 2:59:40 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 3:00:00 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 3:00:20 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 3:00:40 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 3:01:00 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 3:01:20 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 3:01:40 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 3:02:00 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 3:02:20 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 3:02:40 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 3:03:00 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 3:03:20 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 3:03:40 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 3:04:00 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 3:04:20 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 3:04:40 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 3:05:00 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 3:05:20 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 3:05:40 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 3:06:00 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 3:06:20 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 3:06:40 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 3:07:00 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 3:07:20 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 3:07:40 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 3:08:00 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 3:08:20 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 3:08:40 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 3:09:00 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 3:09:20 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 3:09:40 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 3:10:00 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 3:10:20 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 3:10:40 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 3:11:00 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 3:11:20 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 3:11:40 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 3:12:00 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 3:12:20 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 3:12:40 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 3:13:00 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 3:13:20 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 3:13:40 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 3:14:00 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 3:14:20 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 3:14:40 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 3:15:00 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 3:15:20 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 3:15:40 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 3:16:00 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 3:16:20 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 3:16:40 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 3:17:00 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 3:17:20 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 3:17:40 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 3:18:00 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 3:18:20 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 3:18:40 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 3:19:00 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 3:19:20 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 3:19:40 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 3:20:00 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 3:20:20 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 3:20:40 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 3:21:00 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 3:21:20 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 3:21:40 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 3:22:00 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 3:22:20 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 3:22:40 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 3:23:00 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 3:23:20 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 3:23:40 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 3:24:00 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 3:24:20 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 3:24:40 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 3:25:00 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 3:25:20 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 3:25:40 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 3:26:00 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 3:26:20 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 3:26:40 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 3:27:00 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 3:27:20 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 3:27:40 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 3:28:00 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 3:28:20 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 3:28:40 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 3:29:00 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 3:29:20 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 3:29:40 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberreadaveraged.average","8/20/2026 3:30:00 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 2:30:20 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 2:30:40 AM","20","2","2","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 2:31:00 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 2:31:20 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 2:31:40 AM","20","1","1","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 2:32:00 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 2:32:20 AM","20","1","1","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 2:32:40 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 2:33:00 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 2:33:20 AM","20","2","2","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 2:33:40 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 2:34:00 AM","20","1","1","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 2:34:20 AM","20","1","1","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 2:34:40 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 2:35:00 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 2:35:20 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 2:35:40 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 2:36:00 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 2:36:20 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 2:36:40 AM","20","1","1","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 2:37:00 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 2:37:20 AM","20","1","1","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 2:37:40 AM","20","1","1","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 2:38:00 AM","20","1","1","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 2:38:20 AM","20","2","2","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 2:38:40 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 2:39:00 AM","20","1","1","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 2:39:20 AM","20","1","1","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 2:39:40 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 2:40:00 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 2:40:20 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 2:40:40 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 2:41:00 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 2:41:20 AM","20","1","1","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 2:41:40 AM","20","2","2","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 2:42:00 AM","20","1","1","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 2:42:20 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 2:42:40 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 2:43:00 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 2:43:20 AM","20","2","2","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 2:43:40 AM","20","2","2","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 2:44:00 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 2:44:20 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 2:44:40 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 2:45:00 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 2:45:20 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 2:45:40 AM","20","1","1","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 2:46:00 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 2:46:20 AM","20","2","2","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 2:46:40 AM","20","2","2","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 2:47:00 AM","20","1","1","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 2:47:20 AM","20","1","1","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 2:47:40 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 2:48:00 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 2:48:20 AM","20","1","1","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 2:48:40 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 2:49:00 AM","20","1","1","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 2:49:20 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 2:49:40 AM","20","1","1","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 2:50:00 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 2:50:20 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 2:50:40 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 2:51:00 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 2:51:20 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 2:51:40 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 2:52:00 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 2:52:20 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 2:52:40 AM","20","1","1","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 2:53:00 AM","20","1","1","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 2:53:20 AM","20","2","2","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 2:53:40 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 2:54:00 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 2:54:20 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 2:54:40 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 2:55:00 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 2:55:20 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 2:55:40 AM","20","2","2","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 2:56:00 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 2:56:20 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 2:56:40 AM","20","1","1","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 2:57:00 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 2:57:20 AM","20","1","1","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 2:57:40 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 2:58:00 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 2:58:20 AM","20","2","2","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 2:58:40 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 2:59:00 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 2:59:20 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 2:59:40 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 3:00:00 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 3:00:20 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 3:00:40 AM","20","1","1","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 3:01:00 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 3:01:20 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 3:01:40 AM","20","1","1","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 3:02:00 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 3:02:20 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 3:02:40 AM","20","1","1","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 3:03:00 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 3:03:20 AM","20","2","2","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 3:03:40 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 3:04:00 AM","20","1","1","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 3:04:20 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 3:04:40 AM","20","1","1","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 3:05:00 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 3:05:20 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 3:05:40 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 3:06:00 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 3:06:20 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 3:06:40 AM","20","1","1","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 3:07:00 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 3:07:20 AM","20","1","1","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 3:07:40 AM","20","1","1","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 3:08:00 AM","20","1","1","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 3:08:20 AM","20","3","3","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 3:08:40 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 3:09:00 AM","20","1","1","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 3:09:20 AM","20","1","1","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 3:09:40 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 3:10:00 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 3:10:20 AM","20","1","1","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 3:10:40 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 3:11:00 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 3:11:20 AM","20","0","0","number","scsi0:0","n/a","0"
"Test","virtualdisk.numberwriteaveraged.average","8/20/2026 3:11:40 AM","20","1","1","number","scsi0:0","n/a","0"
